1,185,563.99,457.92,213.65,287.11,1,-1,-1,-1
1,186,1315.18,416.16,251.42,330.86,1,-1,-1,-1
1,187,252.86,413.90,255.73,341.91,1,-1,-1,-1
1,188,803.22,404.53,309.18,349.98,1,-1,-1,-1
1,189,944.94,463.63,248.05,279.48,1,-1,-1,-1
1,190,230.84,474.03,183.42,273.18,1,-1,-1,-1
1,191,1295.65,458.95,192.45,283.59,1,-1,-1,-1
1,192,720.10,500.22,163.56,237.89,1,-1,-1,-1
1,193,889.66,473.19,253.15,267.66,1,-1,-1,-1
2,185,563.41,450.78,217.08,294.31,1,-1,-1,-1
2,186,1319.24,405.47,245.84,341.26,1,-1,-1,-1
2,187,251.50,407.73,256.50,348.05,1,-1,-1,-1
2,188,802.36,405.60,291.47,348.13,1,-1,-1,-1
2,189,944.98,460.75,248.29,282.14,1,-1,-1,-1
2,190,229.34,466.66,183.81,280.74,1,-1,-1,-1
2,191,1294.74,454.22,191.70,288.02,1,-1,-1,-1
2,192,718.07,494.91,163.56,243.94,1,-1,-1,-1
2,193,889.53,462.89,249.52,276.27,1,-1,-1,-1
3,185,562.22,447.36,214.42,297.41,1,-1,-1,-1
3,186,1325.59,400.18,236.57,346.57,1,-1,-1,-1
3,187,249.97,407.31,256.95,348.25,1,-1,-1,-1
3,188,801.27,409.16,272.45,344.78,1,-1,-1,-1
3,189,944.74,458.19,248.51,284.98,1,-1,-1,-1
3,190,231.17,463.23,181.06,283.89,1,-1,-1,-1
3,191,1294.75,450.83,190.76,291.04,1,-1,-1,-1
3,192,716.84,493.95,161.00,245.64,1,-1,-1,-1
3,193,888.47,460.90,252.70,278.49,1,-1,-1,-1
4,185,561.46,444.65,215.21,299.31,1,-1,-1,-1
4,186,1321.97,398.67,237.59,348.39,1,-1,-1,-1
4,187,258.18,407.96,249.01,347.65,1,-1,-1,-1
4,188,800.59,407.17,278.04,346.11,1,-1,-1,-1
4,189,943.12,455.44,249.95,286.66,1,-1,-1,-1
4,190,231.77,456.35,179.25,289.75,1,-1,-1,-1
4,191,1293.31,443.67,190.29,297.13,1,-1,-1,-1
4,192,715.60,492.41,162.01,246.49,1,-1,-1,-1
4,193,887.69,458.95,250.73,280.29,1,-1,-1,-1
5,185,560.09,442.09,221.06,301.26,1,-1,-1,-1
5,186,1319.98,395.42,236.89,351.35,1,-1,-1,-1
5,187,251.75,407.12,255.06,348.24,1,-1,-1,-1
5,188,799.56,400.63,277.36,351.51,1,-1,-1,-1
5,189,939.53,453.72,251.08,287.25,1,-1,-1,-1
5,190,231.94,451.51,178.87,294.38,1,-1,-1,-1
5,191,1291.87,443.34,189.83,296.78,1,-1,-1,-1
5,192,713.49,492.62,167.85,244.74,1,-1,-1,-1
5,193,886.85,460.10,251.32,278.46,1,-1,-1,-1
6,185,558.38,439.43,227.07,303.54,1,-1,-1,-1
6,186,1317.43,387.82,236.15,358.51,1,-1,-1,-1
6,187,251.57,404.93,253.33,349.24,1,-1,-1,-1
6,188,798.54,395.56,289.22,356.65,1,-1,-1,-1
6,189,938.48,450.82,248.33,288.64,1,-1,-1,-1
6,190,230.13,447.60,181.79,298.11,1,-1,-1,-1
6,191,1289.41,440.76,191.51,298.49,1,-1,-1,-1
6,192,711.21,489.99,162.65,247.74,1,-1,-1,-1
6,193,884.51,455.13,252.47,282.72,1,-1,-1,-1
7,185,555.11,437.50,218.46,305.34,1,-1,-1,-1
7,186,1316.59,378.46,234.87,366.68,1,-1,-1,-1
7,187,252.17,397.25,251.35,355.81,1,-1,-1,-1
7,188,794.33,392.43,328.99,360.19,1,-1,-1,-1
7,189,936.67,444.90,245.99,293.95,1,-1,-1,-1
7,190,225.71,443.86,181.70,301.41,1,-1,-1,-1
7,191,1284.11,436.01,193.93,302.48,1,-1,-1,-1
7,192,708.86,488.78,155.96,248.52,1,-1,-1,-1
7,193,882.95,446.97,250.78,290.51,1,-1,-1,-1
8,185,552.90,437.10,212.52,306.35,1,-1,-1,-1
8,186,1313.39,374.88,237.81,370.63,1,-1,-1,-1
8,187,251.77,392.42,257.35,361.62,1,-1,-1,-1
8,188,790.89,391.49,333.95,361.02,1,-1,-1,-1
8,189,933.78,437.26,245.97,302.64,1,-1,-1,-1
8,190,224.31,440.88,181.84,304.42,1,-1,-1,-1
8,191,1280.15,431.59,195.76,308.62,1,-1,-1,-1
8,192,706.85,489.36,157.71,248.20,1,-1,-1,-1
8,193,880.30,442.56,252.35,295.56,1,-1,-1,-1
9,185,550.81,437.52,213.04,306.56,1,-1,-1,-1
9,186,1303.53,375.70,245.85,370.27,1,-1,-1,-1
9,187,250.36,393.03,268.07,361.85,1,-1,-1,-1
9,188,786.65,391.35,331.51,360.90,1,-1,-1,-1
9,189,930.93,435.14,246.05,305.19,1,-1,-1,-1
9,190,221.01,438.14,182.41,307.54,1,-1,-1,-1
9,191,1274.91,437.61,198.37,303.79,1,-1,-1,-1
9,192,705.29,488.24,167.49,250.22,1,-1,-1,-1
9,193,878.05,441.05,252.74,297.78,1,-1,-1,-1
10,185,549.34,438.26,211.60,306.08,1,-1,-1,-1
10,186,1303.36,377.17,243.82,369.22,1,-1,-1,-1
10,187,247.09,392.72,268.91,362.69,1,-1,-1,-1
10,188,778.99,390.55,336.95,361.32,1,-1,-1,-1
10,189,929.07,433.74,246.16,306.86,1,-1,-1,-1
10,190,218.09,437.01,183.33,309.02,1,-1,-1,-1
10,191,1270.08,439.21,200.79,301.68,1,-1,-1,-1
10,192,702.88,487.74,171.37,250.03,1,-1,-1,-1
10,193,876.32,438.08,251.29,301.11,1,-1,-1,-1
11,185,548.55,440.02,210.25,304.01,1,-1,-1,-1
11,186,1303.08,376.43,241.92,370.42,1,-1,-1,-1
11,187,247.55,391.53,266.90,363.26,1,-1,-1,-1
11,188,770.94,390.15,345.87,361.30,1,-1,-1,-1
11,189,928.76,432.45,247.60,307.99,1,-1,-1,-1
11,190,214.90,438.09,185.67,307.61,1,-1,-1,-1
11,191,1265.81,439.79,204.38,301.56,1,-1,-1,-1
11,192,697.41,488.25,177.30,249.09,1,-1,-1,-1
11,193,875.42,440.69,250.97,298.29,1,-1,-1,-1
12,185,549.29,443.74,209.03,299.56,1,-1,-1,-1
12,186,1303.30,375.06,241.93,371.09,1,-1,-1,-1
12,187,248.95,390.71,267.45,363.67,1,-1,-1,-1
12,188,767.36,391.57,346.36,359.65,1,-1,-1,-1
12,189,927.54,434.23,257.82,306.79,1,-1,-1,-1
12,190,213.50,442.14,184.78,303.07,1,-1,-1,-1
12,191,1261.65,440.23,208.20,300.78,1,-1,-1,-1
12,192,693.82,488.01,185.66,247.78,1,-1,-1,-1
12,193,874.12,448.72,254.91,289.66,1,-1,-1,-1
13,185,553.55,450.55,219.24,292.06,1,-1,-1,-1
13,186,1279.57,378.42,272.07,367.00,1,-1,-1,-1
13,187,245.86,393.62,272.47,360.07,1,-1,-1,-1
13,188,765.91,392.02,334.07,359.54,1,-1,-1,-1
13,189,921.94,434.18,255.44,306.17,1,-1,-1,-1
13,190,208.35,444.03,187.51,300.47,1,-1,-1,-1
13,191,1251.88,440.00,215.32,300.99,1,-1,-1,-1
13,192,686.80,488.80,188.65,246.80,1,-1,-1,-1
13,193,872.01,462.28,254.76,274.10,1,-1,-1,-1
14,185,552.25,467.66,215.10,274.79,1,-1,-1,-1
14,186,1278.84,394.40,260.47,352.28,1,-1,-1,-1
14,187,228.43,410.84,303.34,341.89,1,-1,-1,-1
14,188,745.93,389.21,306.06,361.51,1,-1,-1,-1
14,189,920.26,425.89,239.39,312.11,1,-1,-1,-1
14,190,194.63,447.95,196.16,298.19,1,-1,-1,-1
14,191,1233.99,462.47,227.26,277.52,1,-1,-1,-1
14,192,671.89,511.38,176.86,224.56,1,-1,-1,-1
14,193,867.13,462.06,256.99,274.27,1,-1,-1,-1
15,185,550.50,470.79,205.13,272.29,1,-1,-1,-1
15,186,1275.46,399.87,257.18,347.03,1,-1,-1,-1
15,187,212.39,417.57,293.27,335.49,1,-1,-1,-1
15,188,724.62,388.21,322.11,363.30,1,-1,-1,-1
15,189,916.38,424.34,229.52,314.83,1,-1,-1,-1
15,190,187.98,451.47,199.30,294.44,1,-1,-1,-1
15,191,1227.49,465.03,231.20,275.81,1,-1,-1,-1
15,192,666.10,506.42,177.33,229.89,1,-1,-1,-1
15,193,864.09,464.09,218.50,271.33,1,-1,-1,-1
16,185,547.99,473.44,198.41,270.08,1,-1,-1,-1
16,186,1268.90,402.88,259.36,344.59,1,-1,-1,-1
16,187,208.06,420.14,285.37,332.86,1,-1,-1,-1
16,188,707.28,387.51,331.98,364.03,1,-1,-1,-1
16,189,909.51,423.29,224.26,315.64,1,-1,-1,-1
16,190,182.13,454.70,202.53,291.80,1,-1,-1,-1
16,191,1219.73,470.97,236.77,269.54,1,-1,-1,-1
16,192,662.61,492.73,178.29,242.83,1,-1,-1,-1
16,193,861.23,463.25,203.86,272.05,1,-1,-1,-1
17,185,539.76,474.75,194.40,268.83,1,-1,-1,-1
17,186,1270.23,405.45,256.16,340.94,1,-1,-1,-1
17,187,198.66,419.34,283.50,333.45,1,-1,-1,-1
17,188,685.47,389.30,339.32,362.62,1,-1,-1,-1
17,189,904.91,423.00,216.56,315.82,1,-1,-1,-1
17,190,173.79,457.17,207.21,289.93,1,-1,-1,-1
17,191,1212.66,475.75,239.93,266.11,1,-1,-1,-1
17,192,654.93,489.80,180.42,245.67,1,-1,-1,-1
17,193,857.36,462.22,194.88,272.78,1,-1,-1,-1
18,185,533.32,475.64,190.97,268.27,1,-1,-1,-1
18,186,1254.18,408.52,268.34,338.50,1,-1,-1,-1
18,187,188.04,418.36,290.08,336.27,1,-1,-1,-1
18,188,664.23,391.74,345.11,360.37,1,-1,-1,-1
18,189,898.79,426.48,211.22,312.69,1,-1,-1,-1
18,190,167.34,458.72,210.28,288.40,1,-1,-1,-1
18,191,1206.31,475.85,244.69,266.25,1,-1,-1,-1
18,192,651.32,487.97,170.90,247.34,1,-1,-1,-1
18,193,855.71,465.23,186.10,270.11,1,-1,-1,-1
19,185,520.83,475.28,188.63,268.40,1,-1,-1,-1
19,186,1233.92,412.24,273.59,334.26,1,-1,-1,-1
19,187,158.44,416.05,300.05,338.89,1,-1,-1,-1
19,188,632.40,395.58,369.97,356.62,1,-1,-1,-1
19,189,852.95,432.68,234.75,306.84,1,-1,-1,-1
19,190,151.57,458.14,219.72,289.10,1,-1,-1,-1
19,191,1191.85,471.26,255.24,272.22,1,-1,-1,-1
19,192,620.29,488.63,180.63,247.33,1,-1,-1,-1
19,193,850.84,471.95,185.68,265.26,1,-1,-1,-1
20,185,515.32,475.16,189.50,269.64,1,-1,-1,-1
20,186,1226.24,414.12,273.51,333.01,1,-1,-1,-1
20,187,142.97,415.10,298.38,340.10,1,-1,-1,-1
20,188,625.27,397.46,348.87,354.76,1,-1,-1,-1
20,189,846.64,435.24,228.68,302.60,1,-1,-1,-1
20,190,141.77,458.27,221.97,290.07,1,-1,-1,-1
20,191,1183.22,467.32,255.88,275.32,1,-1,-1,-1
20,192,616.36,489.18,175.75,246.33,1,-1,-1,-1
20,193,845.50,473.74,177.67,261.89,1,-1,-1,-1
21,185,510.45,475.41,188.53,269.39,1,-1,-1,-1
21,186,1225.88,415.70,267.31,332.38,1,-1,-1,-1
21,187,130.74,412.96,294.27,343.20,1,-1,-1,-1
21,188,612.15,398.67,353.47,354.42,1,-1,-1,-1
21,189,842.44,437.50,223.14,300.43,1,-1,-1,-1
21,190,130.35,458.62,224.05,290.14,1,-1,-1,-1
21,191,1174.75,465.84,257.46,277.10,1,-1,-1,-1
21,192,610.21,489.08,173.83,247.87,1,-1,-1,-1
21,193,839.91,479.33,173.94,256.81,1,-1,-1,-1
22,185,506.87,475.75,191.70,269.26,1,-1,-1,-1
22,186,1214.13,417.49,270.24,331.02,1,-1,-1,-1
22,187,121.24,412.10,290.49,343.72,1,-1,-1,-1
22,188,604.07,401.46,361.79,352.60,1,-1,-1,-1
22,189,840.11,441.19,216.64,297.35,1,-1,-1,-1
22,190,120.09,459.43,224.60,290.00,1,-1,-1,-1
22,191,1167.09,472.21,256.22,271.00,1,-1,-1,-1
22,192,606.24,490.64,171.72,247.35,1,-1,-1,-1
22,193,828.17,484.96,178.17,251.57,1,-1,-1,-1
23,185,503.91,476.41,188.22,269.40,1,-1,-1,-1
23,186,1211.71,419.86,263.08,328.86,1,-1,-1,-1
23,187,115.38,411.37,284.78,345.47,1,-1,-1,-1
23,188,599.35,403.38,364.22,352.54,1,-1,-1,-1
23,189,825.51,443.85,225.48,296.85,1,-1,-1,-1
23,190,110.96,459.72,224.67,289.91,1,-1,-1,-1
23,191,1161.52,467.77,255.20,276.98,1,-1,-1,-1
23,192,602.18,490.02,169.44,250.10,1,-1,-1,-1
23,193,820.19,489.46,180.99,247.96,1,-1,-1,-1
24,185,501.52,475.01,180.87,270.33,1,-1,-1,-1
24,186,1202.10,422.64,254.48,325.94,1,-1,-1,-1
24,187,100.89,411.48,279.10,343.00,1,-1,-1,-1
24,188,586.96,407.05,365.32,347.91,1,-1,-1,-1
24,189,820.84,447.22,221.27,292.77,1,-1,-1,-1
24,190,98.72,458.94,226.15,289.56,1,-1,-1,-1
24,191,1154.21,467.26,249.10,277.52,1,-1,-1,-1
24,192,596.61,493.76,165.19,244.57,1,-1,-1,-1
24,193,813.30,487.98,186.24,249.64,1,-1,-1,-1
25,185,499.88,473.93,170.59,271.48,1,-1,-1,-1
25,186,1195.12,424.39,250.85,323.15,1,-1,-1,-1
25,187,91.44,411.78,277.75,341.79,1,-1,-1,-1
