1,447,39.89,506.42,233.48,389.79,1,-1,-1,-1
1,448,1612.44,606.55,241.22,288.31,1,-1,-1,-1
1,449,999.95,642.41,164.99,242.04,1,-1,-1,-1
1,450,569.06,564.13,183.45,335.49,1,-1,-1,-1
1,451,786.78,625.56,121.87,259.43,1,-1,-1,-1
1,452,1206.18,503.87,242.99,396.62,1,-1,-1,-1
1,453,402.88,663.25,195.62,218.53,1,-1,-1,-1
1,454,1203.59,702.98,108.96,172.88,1,-1,-1,-1
1,455,1389.50,672.46,149.50,210.91,1,-1,-1,-1
1,456,493.83,629.32,147.35,257.28,1,-1,-1,-1
1,457,919.52,603.17,119.45,288.75,1,-1,-1,-1
1,458,896.13,588.04,112.82,286.42,1,-1,-1,-1
2,447,34.25,508.34,240.50,388.63,1,-1,-1,-1
2,448,1623.06,604.63,236.00,291.96,1,-1,-1,-1
2,449,1012.65,645.40,152.60,239.70,1,-1,-1,-1
2,450,569.17,566.77,188.25,332.29,1,-1,-1,-1
2,451,783.81,630.22,129.10,255.35,1,-1,-1,-1
2,452,1230.22,503.74,232.99,398.05,1,-1,-1,-1
2,453,407.20,657.73,194.67,222.92,1,-1,-1,-1
2,454,1205.62,701.65,117.51,175.70,1,-1,-1,-1
2,455,1407.80,670.99,134.82,212.46,1,-1,-1,-1
2,456,496.20,633.18,150.63,257.27,1,-1,-1,-1
2,457,903.70,591.33,138.11,301.52,1,-1,-1,-1
2,458,901.73,588.49,113.69,283.55,1,-1,-1,-1
3,447,30.27,514.26,253.50,383.77,1,-1,-1,-1
3,448,1625.74,601.88,261.38,294.22,1,-1,-1,-1
3,449,1040.90,647.66,125.16,237.54,1,-1,-1,-1
3,450,571.90,571.31,208.53,325.06,1,-1,-1,-1
3,451,781.00,635.70,138.37,249.96,1,-1,-1,-1
3,452,1280.93,504.04,194.31,398.10,1,-1,-1,-1
3,453,413.32,656.98,188.62,225.83,1,-1,-1,-1
3,454,1210.68,699.57,135.18,180.54,1,-1,-1,-1
3,455,1423.55,663.71,144.84,220.44,1,-1,-1,-1
3,456,495.57,634.06,151.46,255.16,1,-1,-1,-1
3,457,902.79,590.62,141.83,303.19,1,-1,-1,-1
4,447,25.59,514.71,285.74,382.52,1,-1,-1,-1
4,448,1622.14,594.11,297.30,303.87,1,-1,-1,-1
4,449,1050.04,647.98,119.91,236.99,1,-1,-1,-1
4,450,574.90,570.78,232.91,326.80,1,-1,-1,-1
4,451,782.10,640.50,155.72,244.68,1,-1,-1,-1
4,452,1282.07,505.14,186.19,395.76,1,-1,-1,-1
4,453,420.58,654.48,188.85,225.42,1,-1,-1,-1
4,454,1216.35,697.30,149.29,181.48,1,-1,-1,-1
4,455,1433.60,674.81,147.14,208.96,1,-1,-1,-1
4,456,490.26,634.87,156.61,251.74,1,-1,-1,-1
4,457,907.82,593.55,147.40,299.53,1,-1,-1,-1
5,447,24.25,517.57,296.28,379.24,1,-1,-1,-1
5,448,1619.33,591.75,300.27,306.45,1,-1,-1,-1
5,449,1053.95,650.34,118.15,235.21,1,-1,-1,-1
5,450,574.52,572.17,243.33,327.33,1,-1,-1,-1
