3,11,1058.91,212.25,133.16,317.94,1,-1,-1,-1
4,11,944.28,192.88,123.51,262.79,1,-1,-1,-1
5,12,1165.31,296.07,143.40,411.21,1,-1,-1,-1
6,12,1140.32,304.01,165.08,404.30,1,-1,-1,-1
7,12,1136.56,301.79,168.99,406.15,1,-1,-1,-1
8,12,1146.75,305.41,154.73,402.85,1,-1,-1,-1
9,12,1139.20,307.33,161.75,400.75,1,-1,-1,-1
10,12,1132.32,308.60,168.75,399.56,1,-1,-1,-1
11,12,1098.11,337.24,152.34,451.65,1,-1,-1,-1
12,12,1156.29,454.00,204.97,571.38,1,-1,-1,-1
13,12,1289.18,462.28,270.48,565.15,1,-1,-1,-1
14,12,1208.84,486.55,364.89,580.22,1,-1,-1,-1
15,12,1119.63,377.18,189.50,484.25,1,-1,-1,-1
38,13,1195.57,168.94,78.96,283.50,1,-1,-1,-1
39,13,1080.87,208.06,118.99,396.05,1,-1,-1,-1
40,13,1119.47,280.29,197.49,501.48,1,-1,-1,-1
41,14,826.39,320.16,234.41,538.02,1,-1,-1,-1
41,15,982.26,267.88,123.38,377.45,1,-1,-1,-1
41,16,1141.51,196.92,83.72,242.48,1,-1,-1,-1
41,17,1205.99,184.00,69.30,272.28,1,-1,-1,-1
42,14,813.65,282.77,120.78,432.69,1,-1,-1,-1
42,15,950.02,249.47,116.22,324.77,1,-1,-1,-1
43,18,1055.45,232.72,106.36,363.59,1,-1,-1,-1
43,19,550.41,350.30,168.35,563.78,1,-1,-1,-1
43,14,814.38,279.04,117.83,415.85,1,-1,-1,-1
43,15,914.55,273.82,116.98,344.49,1,-1,-1,-1
44,18,1053.83,233.46,112.02,364.13,1,-1,-1,-1
44,19,527.39,352.83,186.81,567.53,1,-1,-1,-1
44,14,802.65,278.89,119.02,415.61,1,-1,-1,-1
44,15,905.98,272.78,120.27,346.16,1,-1,-1,-1
45,18,1053.91,234.19,106.39,363.29,1,-1,-1,-1
45,19,539.11,360.29,175.50,559.42,1,-1,-1,-1
45,14,802.28,279.58,120.10,415.12,1,-1,-1,-1
45,15,922.29,267.82,122.09,346.82,1,-1,-1,-1
45,13,1195.94,236.51,136.35,415.58,1,-1,-1,-1
46,18,1052.98,234.24,105.45,364.28,1,-1,-1,-1
46,19,552.50,339.83,186.89,581.30,1,-1,-1,-1
46,14,804.09,278.98,118.20,415.92,1,-1,-1,-1
46,15,921.50,273.52,121.42,340.99,1,-1,-1,-1
46,13,1212.33,290.80,167.87,482.88,1,-1,-1,-1
47,18,1046.63,238.68,110.12,346.23,1,-1,-1,-1
47,19,537.65,342.15,178.75,578.73,1,-1,-1,-1
47,14,803.58,278.57,115.79,415.94,1,-1,-1,-1
47,15,921.44,277.36,118.47,338.16,1,-1,-1,-1
47,16,1051.11,231.98,103.75,281.31,1,-1,-1,-1
47,13,1025.72,390.36,227.26,659.28,1,-1,-1,-1
48,19,766.56,333.39,236.18,547.41,1,-1,-1,-1
48,14,840.49,332.94,153.29,331.69,1,-1,-1,-1
48,15,1061.50,256.44,131.14,342.65,1,-1,-1,-1
48,13,759.63,335.84,259.31,578.36,1,-1,-1,-1
49,19,1120.05,323.14,194.13,410.19,1,-1,-1,-1
50,13,803.50,362.48,201.19,591.14,1,-1,-1,-1
51,13,918.56,319.83,186.00,531.11,1,-1,-1,-1
52,13,1001.82,313.92,117.64,538.45,1,-1,-1,-1
53,13,1003.19,318.30,171.82,535.11,1,-1,-1,-1
54,13,998.69,317.94,176.76,534.34,1,-1,-1,-1
55,13,999.73,342.05,141.23,548.35,1,-1,-1,-1
57,13,1076.12,516.67,173.43,551.20,1,-1,-1,-1
69,13,1169.20,380.17,187.57,477.76,1,-1,-1,-1
70,20,920.75,411.65,115.63,465.48,1,-1,-1,-1
70,21,1097.35,210.11,91.61,262.69,1,-1,-1,-1
70,22,1009.60,315.55,118.22,374.00,1,-1,-1,-1
70,23,1146.47,319.56,128.57,178.39,1,-1,-1,-1
70,13,1135.85,373.94,182.60,458.83,1,-1,-1,-1
71,20,915.32,396.56,141.31,469.03,1,-1,-1,-1
71,21,1055.68,253.63,111.81,331.16,1,-1,-1,-1
71,22,987.98,324.13,104.60,367.91,1,-1,-1,-1
71,23,1152.85,319.90,120.52,165.99,1,-1,-1,-1
71,13,1141.14,399.86,175.80,411.73,1,-1,-1,-1
72,20,915.33,395.91,125.91,467.78,1,-1,-1,-1
72,21,1064.29,263.91,113.62,341.73,1,-1,-1,-1
72,22,992.23,333.17,101.23,349.40,1,-1,-1,-1
72,23,1155.95,319.17,115.57,186.26,1,-1,-1,-1
72,13,1145.81,369.81,149.05,429.04,1,-1,-1,-1
73,20,918.49,397.40,120.87,466.11,1,-1,-1,-1
73,21,1083.17,282.27,111.33,347.48,1,-1,-1,-1
73,22,969.91,320.99,104.08,376.76,1,-1,-1,-1
73,23,1174.62,321.07,115.54,170.84,1,-1,-1,-1
73,13,1148.01,365.65,156.54,433.23,1,-1,-1,-1
74,20,922.86,401.04,118.78,462.91,1,-1,-1,-1
74,21,1081.35,273.84,109.77,356.31,1,-1,-1,-1
74,22,933.54,313.43,110.37,377.54,1,-1,-1,-1
74,23,1175.83,321.36,109.12,162.15,1,-1,-1,-1
74,13,1147.44,366.70,156.67,431.79,1,-1,-1,-1
75,20,985.53,374.27,121.17,454.02,1,-1,-1,-1
75,21,1088.01,277.98,108.53,349.33,1,-1,-1,-1
75,22,913.49,333.15,115.24,357.05,1,-1,-1,-1
75,23,1169.00,322.26,110.55,149.18,1,-1,-1,-1
75,13,1130.81,361.40,165.25,438.08,1,-1,-1,-1
76,20,985.82,374.03,116.65,453.33,1,-1,-1,-1
76,21,1083.64,280.58,102.07,348.27,1,-1,-1,-1
76,22,911.44,329.45,117.72,362.98,1,-1,-1,-1
76,23,1166.91,322.70,108.34,152.31,1,-1,-1,-1
76,13,1137.94,351.29,165.47,425.06,1,-1,-1,-1
77,20,981.85,379.04,120.42,451.28,1,-1,-1,-1
77,21,1065.30,282.31,106.89,362.28,1,-1,-1,-1
77,22,914.18,315.62,109.50,377.29,1,-1,-1,-1
77,23,1153.95,321.75,108.69,160.78,1,-1,-1,-1
77,13,1137.68,356.49,165.61,419.66,1,-1,-1,-1
78,20,981.50,374.49,120.31,453.46,1,-1,-1,-1
78,21,1048.94,285.11,110.31,372.29,1,-1,-1,-1
78,22,903.03,331.30,120.80,362.54,1,-1,-1,-1
78,23,1146.39,324.96,112.43,171.15,1,-1,-1,-1
78,13,1169.07,370.05,172.53,411.53,1,-1,-1,-1
79,20,980.07,374.21,125.44,451.46,1,-1,-1,-1
79,21,1047.07,283.74,108.87,371.13,1,-1,-1,-1
79,22,910.61,332.59,120.50,359.48,1,-1,-1,-1
79,23,1148.87,322.43,112.22,172.55,1,-1,-1,-1
79,13,1116.69,343.85,160.41,426.67,1,-1,-1,-1
80,20,980.20,380.44,117.78,448.38,1,-1,-1,-1
80,21,1045.10,276.68,111.91,380.90,1,-1,-1,-1
80,22,901.67,341.76,125.66,350.71,1,-1,-1,-1
