9,0,1207.84,708.55,255.06,368.86,1,-1,-1,-1
21,0,1343.74,666.98,232.62,383.69,1,-1,-1,-1
96,1,1341.06,905.92,181.20,172.63,1,-1,-1,-1
114,1,1358.71,890.92,173.65,185.84,1,-1,-1,-1
117,1,1355.96,878.97,169.63,199.05,1,-1,-1,-1
134,1,1343.53,890.34,176.11,189.62,1,-1,-1,-1
150,1,1346.05,926.95,170.76,149.96,1,-1,-1,-1
151,1,1346.51,930.48,170.92,147.30,1,-1,-1,-1
162,1,1350.01,935.30,164.66,143.00,1,-1,-1,-1
165,1,1354.32,935.98,164.63,142.80,1,-1,-1,-1
166,1,1348.66,935.54,166.20,144.21,1,-1,-1,-1
167,1,1348.55,937.00,166.48,141.52,1,-1,-1,-1
168,1,1348.68,937.34,167.27,141.60,1,-1,-1,-1
170,1,1349.94,936.57,164.98,142.13,1,-1,-1,-1
171,1,1350.50,938.14,164.48,140.28,1,-1,-1,-1
178,1,1357.26,918.52,177.00,161.10,1,-1,-1,-1
180,1,1357.37,917.33,177.84,161.09,1,-1,-1,-1
181,1,1356.57,917.67,180.16,160.75,1,-1,-1,-1
182,1,1338.10,920.46,193.87,159.13,1,-1,-1,-1
184,1,1346.10,913.21,186.65,164.67,1,-1,-1,-1
185,1,1345.57,913.20,187.39,166.38,1,-1,-1,-1
189,1,1349.76,915.21,182.17,163.26,1,-1,-1,-1
199,1,1349.82,911.51,179.28,167.87,1,-1,-1,-1
205,1,1359.28,889.93,176.71,189.65,1,-1,-1,-1
206,1,1361.66,890.32,178.14,187.90,1,-1,-1,-1
207,1,1363.54,899.12,177.06,180.17,1,-1,-1,-1
212,1,1343.24,902.43,190.26,178.19,1,-1,-1,-1
213,1,1341.83,898.66,200.43,182.45,1,-1,-1,-1
215,1,1364.32,919.18,184.45,157.30,1,-1,-1,-1
216,1,1360.19,901.82,171.87,176.62,1,-1,-1,-1
217,1,1367.93,893.59,166.64,185.86,1,-1,-1,-1
219,1,1374.00,905.18,164.16,180.00,1,-1,-1,-1
220,1,1374.32,895.86,161.62,184.72,1,-1,-1,-1
221,1,1374.79,898.65,161.45,180.73,1,-1,-1,-1
222,1,1372.84,899.08,164.13,180.36,1,-1,-1,-1
223,1,1373.71,897.91,163.70,181.10,1,-1,-1,-1
224,1,1373.50,898.30,163.52,181.34,1,-1,-1,-1
225,1,1374.14,899.59,163.61,179.70,1,-1,-1,-1
226,1,1372.83,895.40,165.09,183.86,1,-1,-1,-1
227,1,1373.93,897.98,162.93,181.87,1,-1,-1,-1
228,1,1374.26,898.69,162.43,181.86,1,-1,-1,-1
229,1,1374.52,895.36,162.95,184.94,1,-1,-1,-1
230,1,1374.65,896.45,162.36,183.52,1,-1,-1,-1
231,1,1374.30,897.55,162.42,183.05,1,-1,-1,-1
232,1,1375.65,899.00,161.98,181.55,1,-1,-1,-1
233,1,1375.07,896.63,163.10,182.91,1,-1,-1,-1
234,1,1374.58,897.04,163.40,181.57,1,-1,-1,-1
235,1,1373.82,896.89,162.97,182.59,1,-1,-1,-1
236,1,1375.46,898.29,161.76,180.64,1,-1,-1,-1
237,1,1376.54,897.75,160.42,181.23,1,-1,-1,-1
238,1,1377.01,898.63,160.37,180.33,1,-1,-1,-1
239,1,1377.32,896.59,159.94,182.33,1,-1,-1,-1
240,1,1377.23,897.57,160.07,182.14,1,-1,-1,-1
241,1,1379.00,898.05,159.35,181.50,1,-1,-1,-1
242,1,1369.90,900.68,163.80,179.49,1,-1,-1,-1
243,1,1360.88,901.67,168.37,178.74,1,-1,-1,-1
244,1,1372.93,895.79,161.69,182.83,1,-1,-1,-1
245,1,1377.80,896.28,158.80,182.51,1,-1,-1,-1
247,1,1378.45,893.75,156.72,184.70,1,-1,-1,-1
251,1,1381.23,900.16,154.20,179.50,1,-1,-1,-1
252,1,1382.63,899.76,154.41,180.04,1,-1,-1,-1
253,1,1382.20,899.31,153.62,180.64,1,-1,-1,-1
254,1,1379.46,898.38,154.67,181.54,1,-1,-1,-1
255,1,1377.76,897.44,156.22,182.03,1,-1,-1,-1
256,1,1378.41,898.07,155.73,181.40,1,-1,-1,-1
257,1,1378.43,897.46,156.51,182.29,1,-1,-1,-1
258,1,1378.59,898.52,156.10,180.60,1,-1,-1,-1
259,1,1377.20,898.09,156.79,181.29,1,-1,-1,-1
260,1,1377.76,900.49,157.24,178.96,1,-1,-1,-1
261,1,1376.99,898.59,157.07,180.42,1,-1,-1,-1
262,1,1378.91,898.84,156.14,179.90,1,-1,-1,-1
263,1,1379.73,895.51,155.11,183.54,1,-1,-1,-1
264,1,1379.56,896.48,155.42,182.61,1,-1,-1,-1
265,1,1380.18,897.49,155.03,181.35,1,-1,-1,-1
