7,286,873.00,147.34,38.80,115.31,1,-1,-1,-1
17,286,810.70,156.94,61.78,122.76,1,-1,-1,-1
18,286,863.04,164.70,61.02,127.65,1,-1,-1,-1
19,286,875.61,174.66,59.91,143.93,1,-1,-1,-1
20,286,878.09,188.22,87.63,159.45,1,-1,-1,-1
26,286,931.73,172.36,51.50,183.60,1,-1,-1,-1
27,286,880.18,154.88,52.22,159.87,1,-1,-1,-1
28,286,887.74,138.15,48.62,140.16,1,-1,-1,-1
43,286,829.43,153.00,48.25,139.06,1,-1,-1,-1
44,286,854.60,169.52,57.15,166.26,1,-1,-1,-1
45,286,806.08,253.41,81.21,232.57,1,-1,-1,-1
46,286,820.55,209.43,66.00,189.06,1,-1,-1,-1
47,286,833.17,180.89,61.12,158.47,1,-1,-1,-1
48,286,820.76,160.27,52.08,133.11,1,-1,-1,-1
55,286,857.67,163.14,51.25,160.97,1,-1,-1,-1
74,286,816.78,167.16,50.09,146.96,1,-1,-1,-1
75,286,795.73,193.38,56.64,170.16,1,-1,-1,-1
76,286,797.22,227.35,68.49,208.82,1,-1,-1,-1
77,286,793.14,267.22,82.99,260.87,1,-1,-1,-1
79,286,898.83,141.32,53.74,147.28,1,-1,-1,-1
80,286,825.14,150.48,51.30,137.68,1,-1,-1,-1
81,287,841.52,118.42,33.06,91.66,1,-1,-1,-1
81,286,801.66,150.61,46.51,129.79,1,-1,-1,-1
82,286,838.99,172.43,46.56,142.67,1,-1,-1,-1
84,287,844.25,112.70,34.06,97.41,1,-1,-1,-1
84,286,862.62,146.86,66.40,162.98,1,-1,-1,-1
85,286,889.79,162.43,61.11,186.97,1,-1,-1,-1
96,286,862.96,182.75,47.78,147.63,1,-1,-1,-1
102,286,866.02,232.07,63.69,201.93,1,-1,-1,-1
103,286,852.79,290.02,100.24,255.15,1,-1,-1,-1
105,286,825.49,159.20,48.13,130.57,1,-1,-1,-1
106,286,860.55,168.54,53.39,143.65,1,-1,-1,-1
107,286,878.77,171.28,48.33,149.43,1,-1,-1,-1
108,286,889.98,180.70,58.93,161.27,1,-1,-1,-1
109,286,913.54,186.33,46.38,164.28,1,-1,-1,-1
110,286,889.32,178.66,64.08,175.54,1,-1,-1,-1
111,286,844.37,164.48,47.62,146.55,1,-1,-1,-1
112,286,938.96,187.97,44.98,169.27,1,-1,-1,-1
242,288,964.73,292.56,69.65,283.48,1,-1,-1,-1
243,288,821.07,251.66,94.34,236.38,1,-1,-1,-1
244,288,843.86,213.42,68.51,202.05,1,-1,-1,-1
245,288,849.59,189.44,58.98,167.98,1,-1,-1,-1
246,288,829.88,169.12,60.07,148.86,1,-1,-1,-1
247,288,818.42,158.49,41.13,129.39,1,-1,-1,-1
275,289,848.79,158.49,68.94,159.90,1,-1,-1,-1
276,289,852.16,142.15,51.88,136.74,1,-1,-1,-1
277,289,849.36,130.58,45.68,120.05,1,-1,-1,-1
278,289,847.65,121.17,42.67,104.11,1,-1,-1,-1
305,290,847.08,128.40,34.12,100.32,1,-1,-1,-1
305,291,874.68,129.71,35.92,93.37,1,-1,-1,-1
306,290,832.73,142.07,36.83,113.67,1,-1,-1,-1
306,291,867.71,132.36,50.20,113.94,1,-1,-1,-1
307,290,812.77,154.62,40.92,127.78,1,-1,-1,-1
307,291,874.08,143.80,57.44,132.02,1,-1,-1,-1
308,290,804.43,170.59,48.47,157.34,1,-1,-1,-1
308,291,861.66,159.96,59.70,162.69,1,-1,-1,-1
309,290,829.34,199.72,70.38,184.29,1,-1,-1,-1
309,291,901.03,178.45,66.53,183.77,1,-1,-1,-1
310,290,825.70,243.17,83.78,220.82,1,-1,-1,-1
310,291,841.24,218.71,83.85,192.35,1,-1,-1,-1
311,290,837.88,266.17,107.88,282.32,1,-1,-1,-1
353,292,848.44,239.36,97.64,235.90,1,-1,-1,-1
354,292,870.32,199.87,69.11,191.93,1,-1,-1,-1
355,292,870.28,174.45,55.87,161.83,1,-1,-1,-1
356,292,831.72,157.17,56.52,136.99,1,-1,-1,-1
397,293,839.27,114.66,37.69,95.54,1,-1,-1,-1
398,293,855.18,114.02,28.23,95.58,1,-1,-1,-1
399,293,861.62,114.07,31.09,98.02,1,-1,-1,-1
400,293,869.02,127.63,40.22,108.30,1,-1,-1,-1
401,293,866.34,136.38,52.24,133.31,1,-1,-1,-1
402,293,796.14,157.30,58.92,160.93,1,-1,-1,-1
412,293,860.67,143.64,47.06,145.40,1,-1,-1,-1
